gamePk,Date,Away_Team_Name,Away_Team_ID,Away_Team_Games_Played,Away_Pitcher_Name,Away_Pitcher_ID,Away_Pitcher_Starts,Away_Pitcher_ERA,Away_Pitcher_WHIP,Away_Team_AVG,Away_Team_OBP,Away_Team_SLG,Away_Team_OPS,Away_Team_Runs,Home_Team_Name,Home_Team_ID,Home_Team_Games_Played,Home_Pitcher_Name,Home_Pitcher_ID,Home_Pitcher_Starts,Home_Pitcher_ERA,Home_Pitcher_WHIP,Home_Team_AVG,Home_Team_OBP,Home_Team_SLG,Home_Team_OPS,Home_Team_Runs,Home_Team_Win
718679,4/7/2023,Chicago White Sox,145,8,Lucas Giolito,608337,1,9.0,2.0,0.287,0.339,0.466,0.805,9,Pittsburgh Pirates,134,7,Rich Hill,448179,1,10.0,1.44,0.253,0.326,0.444,0.77,13,True
718670,4/7/2023,Toronto Blue Jays,141,8,Chris Bassitt,605135,1,10.61,1.93,0.287,0.345,0.401,0.746,4,Los Angeles Angels,108,7,Patrick Sandoval,663776,1,1.64,1.0,0.228,0.321,0.367,0.688,3,False
718676,4/7/2023,San Diego Padres,135,8,Nick Martinez,607259,1,6.17,1.46,0.229,0.314,0.423,0.737,5,Atlanta Braves,144,8,Jared Shuster,694363,1,8.31,2.42,0.278,0.355,0.459,0.814,4,False
718666,4/8/2023,Houston Astros,117,9,Luis Garcia,677651,1,7.0,2.0,0.231,0.314,0.349,0.663,6,Minnesota Twins,142,8,Joe Ryan,657746,1,3.75,0.75,0.256,0.324,0.386,0.71,9,True
718672,4/8/2023,Kansas City Royals,118,9,Brady Singer,663903,1,4.91,1.18,0.187,0.264,0.331,0.595,6,San Francisco Giants,137,8,Sean Manaea,640455,1,4.5,1.0,0.261,0.353,0.475,0.828,5,False
718660,4/8/2023,St. Louis Cardinals,138,8,Jordan Montgomery,656756,1,2.25,1.0,0.307,0.372,0.454,0.826,6,Milwaukee Brewers,158,8,Eric Lauer,641778,1,7.71,1.82,0.269,0.364,0.423,0.787,0,False
718669,4/8/2023,Texas Rangers,140,8,Martin Perez,527048,1,2.53,1.5,0.239,0.308,0.382,0.69,3,Chicago Cubs,112,7,Justin Steele,657006,1,0.75,1.0,0.281,0.343,0.405,0.748,10,True
718665,4/8/2023,Oakland Athletics,133,8,Shintaro Fujinami,660261,1,17.55,2.25,0.209,0.284,0.346,0.63,0,Tampa Bay Rays,139,8,Jeffrey Springs,605488,1,0.0,0.54,0.282,0.365,0.571,0.936,11,True
718668,4/8/2023,Cincinnati Reds,113,7,Nick Lodolo,666157,1,1.5,1.17,0.244,0.319,0.449,0.768,2,Philadelphia Phillies,143,8,Bailey Falter,663559,1,2.61,1.06,0.264,0.312,0.425,0.737,3,True
718662,4/8/2023,Chicago White Sox,145,9,Mike Clevinger,605182,1,3.48,1.55,0.296,0.353,0.464,0.817,11,Pittsburgh Pirates,134,8,Vince Velasquez,592826,1,9.82,2.18,0.257,0.326,0.442,0.768,5,False
718667,4/8/2023,Boston Red Sox,111,8,Tanner Houck,656557,1,4.5,1.1,0.263,0.342,0.484,0.826,14,Detroit Tigers,116,8,Joey Wentz,666214,1,10.29,1.43,0.199,0.26,0.29,0.55,5,False
718659,4/8/2023,San Diego Padres,135,9,Michael Wacha,608379,1,3.0,1.0,0.229,0.317,0.417,0.734,4,Atlanta Braves,144,9,Charlie Morton,450203,1,4.35,1.94,0.265,0.343,0.435,0.778,1,False
718656,4/8/2023,Los Angeles Dodgers,119,9,Noah Syndergaard,592789,1,6.3,1.2,0.251,0.37,0.516,0.886,8,Arizona Diamondbacks,109,9,Zach Davies,605200,1,5.79,1.61,0.253,0.299,0.422,0.721,12,True
718661,4/8/2023,Miami Marlins,146,9,Trevor Rogers,669432,1,6.0,1.33,0.221,0.28,0.356,0.636,2,New York Mets,121,9,Kodai Senga,673540,1,1.59,1.06,0.213,0.329,0.362,0.691,5,True
718664,4/8/2023,New York Yankees,147,8,Jhony Brito,666745,1,0.9,0.8,0.245,0.333,0.451,0.784,4,Baltimore Orioles,110,8,Cole Irvin,608344,1,9.35,2.08,0.245,0.337,0.431,0.768,1,False
718657,4/8/2023,Toronto Blue Jays,141,9,Jose Berrios,621244,1,11.17,1.86,0.286,0.347,0.418,0.765,5,Los Angeles Angels,108,8,Tyler Anderson,542881,1,4.22,1.41,0.237,0.326,0.4,0.726,9,True
718658,4/8/2023,Washington Nationals,120,9,Trevor Williams,592866,1,4.35,1.16,0.266,0.33,0.375,0.705,7,Colorado Rockies,115,9,Austin Gomber,596295,1,6.75,1.22,0.255,0.3,0.397,0.697,6,False
718663,4/8/2023,Seattle Mariners,136,9,Marco Gonzales,594835,1,4.22,1.59,0.239,0.3,0.382,0.682,3,Cleveland Guardians,114,9,Cal Quantrill,615698,1,6.52,1.86,0.25,0.333,0.363,0.696,2,False
718654,4/9/2023,Boston Red Sox,111,9,Kutter Crawford,676710,1,8.0,1.67,0.259,0.341,0.473,0.814,4,Detroit Tigers,116,9,Matthew Boyd,571510,1,4.0,1.56,0.205,0.261,0.292,0.553,1,False
718655,4/9/2023,Oakland Athletics,133,9,James Kaprielian,621076,1,11.17,1.97,0.192,0.265,0.32,0.585,0,Tampa Bay Rays,139,9,Drew Rasmussen,656876,1,0.0,0.23,0.289,0.379,0.588,0.967,11,True
718643,4/9/2023,Kansas City Royals,118,10,Kris Bubic,663460,1,1.64,0.91,0.184,0.255,0.321,0.576,1,San Francisco Giants,137,9,Anthony DeSclafani,543101,1,0.73,0.49,0.252,0.342,0.46,0.802,3,True
718650,4/9/2023,St. Louis Cardinals,138,9,Jake Woodford,663765,1,9.0,1.89,0.294,0.365,0.428,0.793,1,Milwaukee Brewers,158,9,Freddy Peralta,642547,1,0.75,1.0,0.276,0.365,0.442,0.807,6,True
718651,4/9/2023,New York Yankees,147,9,Nestor Cortes,641482,1,2.61,1.26,0.247,0.327,0.462,0.789,5,Baltimore Orioles,110,9,Tyler Wells,669330,1,3.27,0.55,0.239,0.328,0.422,0.75,3,False
718652,4/9/2023,Cincinnati Reds,113,8,Connor Overton,656818,1,10.13,2.25,0.237,0.325,0.428,0.753,6,Philadelphia Phillies,143,9,Taijuan Walker,592836,1,6.0,1.67,0.261,0.311,0.426,0.737,4,False
718649,4/9/2023,Houston Astros,117,10,Hunter Brown,686613,1,3.09,1.11,0.24,0.319,0.363,0.682,5,Minnesota Twins,142,9,Tyler Mahle,641816,1,4.09,1.36,0.24,0.312,0.362,0.674,1,False
718653,4/9/2023,Chicago White Sox,145,10,Michael Kopech,656629,1,6.75,1.5,0.287,0.34,0.44,0.78,0,Pittsburgh Pirates,134,9,Johan Oviedo,670912,1,3.18,1.32,0.243,0.315,0.419,0.734,1,True
718642,4/9/2023,Texas Rangers,140,9,Jon Gray,592351,1,3.0,1.25,0.242,0.306,0.389,0.695,8,Chicago Cubs,112,8,Jameson Taillon,592791,1,7.0,1.67,0.275,0.34,0.396,0.736,2,False
718647,4/9/2023,Miami Marlins,146,10,Braxton Garrett,666129,1,4.7,2.09,0.23,0.292,0.372,0.664,7,New York Mets,121,10,Carlos Carrasco,471911,1,11.42,1.96,0.216,0.325,0.361,0.686,2,False
718645,4/9/2023,Washington Nationals,120,10,Chad Kuhl,641771,1,8.1,1.5,0.262,0.333,0.36,0.693,6,Colorado Rockies,115,10,Ryan Feltner,663372,1,7.45,1.86,0.259,0.312,0.414,0.726,7,True
718646,4/9/2023,Seattle Mariners,136,10,George Kirby,669923,1,4.35,1.45,0.234,0.299,0.374,0.673,6,Cleveland Guardians,114,10,Zach Plesac,668676,1,9.0,1.75,0.245,0.331,0.355,0.686,7,True
718644,4/9/2023,Toronto Blue Jays,141,10,Yusei Kikuchi,579328,1,6.75,1.5,0.288,0.352,0.421,0.773,12,Los Angeles Angels,108,9,Reid Detmers,672282,1,5.59,1.45,0.247,0.335,0.429,0.764,11,False
718648,4/9/2023,San Diego Padres,135,10,Seth Lugo,607625,1,1.38,1.0,0.242,0.327,0.448,0.775,10,Atlanta Braves,144,10,Dylan Dodd,689266,1,7.71,1.82,0.263,0.344,0.416,0.76,2,False
718639,4/9/2023,Los Angeles Dodgers,119,10,Michael Grove,675627,1,14.73,2.32,0.247,0.363,0.503,0.866,6,Arizona Diamondbacks,109,10,Ryne Nelson,669194,1,4.91,1.36,0.271,0.318,0.432,0.75,11,True
718635,4/10/2023,Oakland Athletics,133,10,JP Sears,676664,1,5.59,1.34,0.198,0.27,0.325,0.595,1,Baltimore Orioles,110,10,Kyle Gibson,502043,1,3.44,1.15,0.236,0.325,0.432,0.757,5,True
718632,4/10/2023,Houston Astros,117,11,Framber Valdez,664285,1,1.89,1.21,0.25,0.336,0.368,0.704,8,Pittsburgh Pirates,134,10,Roansy Contreras,672710,1,8.0,1.89,0.232,0.311,0.405,0.716,2,False
718638,4/10/2023,Boston Red Sox,111,10,Nick Pivetta,601713,1,0.9,1.1,0.245,0.326,0.44,0.766,0,Tampa Bay Rays,139,10,Jalen Beeks,656222,1,1.8,1.0,0.279,0.366,0.564,0.93,1,True
718636,4/10/2023,Cincinnati Reds,113,9,Graham Ashcraft,668933,1,2.08,1.08,0.247,0.326,0.427,0.753,4,Atlanta Braves,144,11,Bryce Elder,693821,1,0.0,0.97,0.265,0.347,0.417,0.764,5,True
718633,4/10/2023,Miami Marlins,146,11,Sandy Alcantara,645261,1,5.79,1.18,0.233,0.298,0.369,0.667,3,Philadelphia Phillies,143,10,Matt Strahm,621381,1,0.0,0.7,0.285,0.332,0.47,0.802,15,True
718628,4/10/2023,Seattle Mariners,136,11,Luis Castillo,622491,1,1.02,0.74,0.229,0.296,0.37,0.666,2,Chicago Cubs,112,9,Drew Smyly,592767,1,6.52,1.45,0.269,0.332,0.383,0.715,3,True
718627,4/10/2023,Milwaukee Brewers,158,10,Wade Miley,489119,1,2.45,1.18,0.261,0.348,0.413,0.761,0,Arizona Diamondbacks,109,11,Zac Gallen,668678,1,4.58,1.19,0.269,0.318,0.429,0.747,3,True
718634,4/10/2023,San Diego Padres,135,11,Yu Darvish,506433,1,4.76,1.24,0.229,0.319,0.418,0.737,0,New York Mets,121,11,Max Scherzer,453286,1,4.41,1.22,0.218,0.32,0.359,0.679,5,True
718631,4/10/2023,Washington Nationals,120,11,Patrick Corbin,571578,1,7.71,2.14,0.271,0.338,0.364,0.702,6,Los Angeles Angels,108,10,Jose Suarez,660761,1,10.8,2.28,0.243,0.333,0.42,0.753,4,False
718629,4/10/2023,St. Louis Cardinals,138,10,Steven Matz,571927,1,8.18,2.0,0.284,0.353,0.414,0.767,4,Colorado Rockies,115,11,German Marquez,608566,1,4.41,0.92,0.27,0.32,0.418,0.738,7,True
718640,4/10/2023,Chicago White Sox,145,11,Dylan Cease,656302,1,1.65,0.8,0.282,0.334,0.434,0.768,4,Minnesota Twins,142,10,Kenta Maeda,628317,1,4.09,1.0,0.228,0.303,0.337,0.64,3,False
718630,4/10/2023,Kansas City Royals,118,11,Zack Greinke,425844,1,3.31,1.41,0.179,0.248,0.311,0.559,2,Texas Rangers,140,10,Andrew Heaney,571760,1,8.22,1.7,0.249,0.316,0.417,0.733,11,True
718641,4/10/2023,Los Angeles Dodgers,119,11,Julio Urias,628711,1,1.5,0.83,0.247,0.357,0.508,0.865,9,San Francisco Giants,137,10,Logan Webb,657277,1,4.76,1.24,0.249,0.336,0.445,0.781,1,False
718637,4/10/2023,New York Yankees,147,10,Domingo German,593334,1,5.87,1.43,0.241,0.321,0.452,0.773,2,Cleveland Guardians,114,11,Shane Bieber,669456,1,2.37,0.95,0.239,0.333,0.35,0.683,3,True
718626,4/11/2023,New York Yankees,147,11,Gerrit Cole,543037,1,1.4,0.93,0.253,0.33,0.453,0.783,11,Cleveland Guardians,114,12,Hunter Gaddis,683769,1,8.53,1.5,0.238,0.328,0.348,0.676,2,False
718611,4/11/2023,Milwaukee Brewers,158,11,Corbin Burnes,669203,1,5.19,1.1,0.26,0.35,0.427,0.777,7,Arizona Diamondbacks,109,12,Merrill Kelly,518876,1,2.93,1.43,0.259,0.306,0.407,0.713,1,False
718622,4/11/2023,Detroit Tigers,116,10,Matt Manning,666159,1,4.63,1.29,0.201,0.265,0.292,0.557,3,Toronto Blue Jays,141,11,Alek Manoah,666201,1,4.91,1.7,0.289,0.351,0.45,0.801,9,True
718623,4/11/2023,Houston Astros,117,12,Cristian Javier,664299,1,4.24,1.18,0.249,0.333,0.376,0.709,4,Pittsburgh Pirates,134,11,Mitch Keller,656605,1,3.57,1.3,0.238,0.312,0.425,0.737,7,True
718615,4/11/2023,Kansas City Royals,118,12,Jordan Lyles,543475,1,5.19,1.44,0.19,0.258,0.317,0.575,5,Texas Rangers,140,11,Jacob deGrom,594798,1,4.32,1.02,0.252,0.32,0.423,0.743,8,True
718619,4/11/2023,Miami Marlins,146,12,Jesus Luzardo,666200,1,1.93,1.13,0.245,0.308,0.401,0.709,8,Philadelphia Phillies,143,11,Aaron Nola,605400,1,7.04,1.5,0.288,0.338,0.469,0.807,4,False
718613,4/11/2023,St. Louis Cardinals,138,11,Miles Mikolas,571945,1,10.05,2.23,0.286,0.358,0.433,0.791,9,Colorado Rockies,115,12,Kyle Freeland,607536,1,0.96,0.96,0.275,0.322,0.434,0.756,6,False
718616,4/11/2023,Chicago White Sox,145,12,Lance Lynn,458681,1,7.31,1.63,0.269,0.32,0.418,0.738,3,Minnesota Twins,142,11,Pablo Lopez,641154,1,1.35,0.65,0.231,0.301,0.351,0.652,4,True
718614,4/11/2023,Washington Nationals,120,12,Josiah Gray,680686,1,4.32,1.44,0.256,0.33,0.345,0.675,0,Los Angeles Angels,108,11,Shohei Ohtani,660271,1,0.47,0.95,0.24,0.333,0.412,0.745,2,True
718625,4/11/2023,Boston Red Sox,111,11,Garrett Whitlock,676477,1,9.0,1.6,0.24,0.323,0.421,0.744,2,Tampa Bay Rays,139,11,Shane McClanahan,663556,1,1.59,1.18,0.283,0.365,0.58,0.945,7,True
718617,4/11/2023,Seattle Mariners,136,12,Chris Flexen,623167,1,8.74,2.03,0.235,0.3,0.384,0.684,9,Chicago Cubs,112,10,Hayden Wesneski,669713,1,12.0,3.0,0.29,0.353,0.417,0.77,14,True
718620,4/11/2023,Cincinnati Reds,113,10,Luis Cessa,570666,1,7.0,1.78,0.245,0.33,0.421,0.751,6,Atlanta Braves,144,12,Kyle Wright,657140,1,12.0,2.67,0.27,0.354,0.429,0.783,7,True
718618,4/11/2023,Oakland Athletics,133,11,Kyle Muller,666205,1,5.52,1.5,0.21,0.281,0.334,0.615,8,Baltimore Orioles,110,11,Grayson Rodriguez,680570,1,6.75,1.61,0.247,0.338,0.458,0.796,12,True
718624,4/11/2023,Los Angeles Dodgers,119,12,Dustin May,669160,1,1.47,0.76,0.236,0.35,0.477,0.827,0,San Francisco Giants,137,11,Alex Wood,622072,1,1.17,1.57,0.247,0.338,0.449,0.787,5,True
718621,4/11/2023,San Diego Padres,135,12,Ryan Weathers,677960,1,2.7,1.1,0.232,0.32,0.418,0.738,4,New York Mets,121,12,David Peterson,656849,1,4.91,1.84,0.214,0.319,0.345,0.664,2,False
718608,4/12/2023,Houston Astros,117,13,Jose Urquidy,664353,1,2.35,1.37,0.256,0.337,0.392,0.729,7,Pittsburgh Pirates,134,12,Rich Hill,448179,1,7.2,1.33,0.228,0.309,0.405,0.714,0,False
718610,4/12/2023,San Diego Padres,135,13,Blake Snell,605483,1,6.92,2.15,0.229,0.322,0.411,0.733,2,New York Mets,121,13,Tylor Megill,656731,1,2.25,1.19,0.218,0.326,0.356,0.682,5,True
718607,4/12/2023,St. Louis Cardinals,138,12,Jack Flaherty,656427,1,1.76,1.5,0.286,0.357,0.449,0.806,7,Colorado Rockies,115,13,Jose Urena,570632,1,9.9,2.5,0.271,0.32,0.43,0.75,4,False
718599,4/12/2023,Oakland Athletics,133,12,Ken Waldichuk,686610,1,10.2,1.93,0.228,0.297,0.358,0.655,8,Baltimore Orioles,110,12,Dean Kremer,665152,1,9.49,1.78,0.246,0.335,0.445,0.78,4,False
718606,4/12/2023,Seattle Mariners,136,13,Logan Gilbert,669302,1,2.7,1.08,0.238,0.303,0.391,0.694,5,Chicago Cubs,112,11,Marcus Stroman,573186,1,1.0,1.0,0.28,0.34,0.404,0.744,2,False
718609,4/12/2023,Miami Marlins,146,13,Edward Cabrera,665795,1,4.63,1.97,0.242,0.306,0.399,0.705,3,Philadelphia Phillies,143,12,Zack Wheeler,554430,1,4.02,1.4,0.282,0.33,0.453,0.783,2,False
718601,4/12/2023,Cincinnati Reds,113,11,Hunter Greene,668881,1,5.14,1.64,0.24,0.324,0.399,0.723,4,Atlanta Braves,144,13,Spencer Strider,675911,1,3.38,1.19,0.271,0.353,0.434,0.787,5,True
718604,4/12/2023,New York Yankees,147,12,Clarke Schmidt,657376,1,8.44,1.97,0.249,0.323,0.443,0.766,4,Cleveland Guardians,114,13,Peyton Battenfield,685410,1,1.93,0.86,0.235,0.327,0.345,0.672,3,False
718598,4/12/2023,Milwaukee Brewers,158,12,Janson Junk,676083,1,7.71,1.93,0.264,0.35,0.418,0.768,3,Arizona Diamondbacks,109,13,Drey Jameson,686753,1,1.46,1.05,0.265,0.311,0.426,0.737,7,True
718603,4/12/2023,Detroit Tigers,116,11,Eduardo Rodriguez,593958,1,4.5,1.31,0.198,0.259,0.303,0.562,3,Toronto Blue Jays,141,12,Kevin Gausman,592332,1,1.35,1.0,0.289,0.349,0.441,0.79,4,True
718605,4/12/2023,Chicago White Sox,145,13,Lucas Giolito,608337,1,6.0,1.67,0.263,0.315,0.413,0.728,1,Minnesota Twins,142,12,Sonny Gray,543243,1,0.53,1.0,0.236,0.305,0.354,0.659,3,True
718595,4/12/2023,Kansas City Royals,118,13,Brad Keller,641745,1,2.12,1.12,0.204,0.269,0.336,0.605,10,Texas Rangers,140,12,Nathan Eovaldi,543135,1,6.32,1.53,0.243,0.31,0.41,0.72,1,False
718600,4/12/2023,Boston Red Sox,111,12,Chris Sale,519242,1,11.25,2.08,0.243,0.321,0.426,0.747,7,Tampa Bay Rays,139,12,Taj Bradley,671737,1,5.4,1.2,0.286,0.367,0.578,0.945,9,True
718602,4/12/2023,Washington Nationals,120,13,MacKenzie Gore,669022,1,3.0,1.47,0.251,0.322,0.333,0.655,2,Los Angeles Angels,108,12,Griffin Canning,656288,1,3.6,1.0,0.24,0.336,0.405,0.741,3,True
718612,4/12/2023,Los Angeles Dodgers,119,13,Clayton Kershaw,477132,1,3.5,1.11,0.245,0.358,0.495,0.853,10,San Francisco Giants,137,12,Alex Cobb,502171,1,3.14,1.47,0.25,0.335,0.444,0.779,5,False
718594,4/13/2023,Boston Red Sox,111,13,Corey Kluber,446372,1,6.92,1.46,0.235,0.315,0.416,0.731,3,Tampa Bay Rays,139,13,Jeffrey Springs,605488,1,0.56,0.5,0.287,0.364,0.576,0.94,9,True
718597,4/13/2023,Philadelphia Phillies,143,13,Bailey Falter,663559,1,4.8,1.33,0.28,0.329,0.447,0.776,2,Cincinnati Reds,113,12,Nick Lodolo,666157,1,2.12,1.41,0.245,0.33,0.396,0.726,6,True
718593,4/13/2023,Detroit Tigers,116,12,Spencer Turnbull,605513,1,9.0,1.92,0.2,0.267,0.308,0.575,3,Toronto Blue Jays,141,13,Chris Bassitt,605135,1,7.63,1.63,0.284,0.342,0.427,0.769,1,False
718590,4/13/2023,Minnesota Twins,142,13,Joe Ryan,657746,1,2.84,0.63,0.244,0.311,0.39,0.701,11,New York Yankees,147,13,Jhony Brito,666745,1,6.75,1.41,0.241,0.31,0.434,0.744,2,False
718591,4/13/2023,Pittsburgh Pirates,134,13,Vince Velasquez,592826,1,5.4,1.58,0.231,0.312,0.417,0.729,5,St. Louis Cardinals,138,13,Jordan Montgomery,656756,1,2.45,1.09,0.278,0.349,0.435,0.784,0,False
718589,4/13/2023,Milwaukee Brewers,158,13,Colin Rea,607067,1,1.59,0.53,0.256,0.344,0.412,0.756,4,San Diego Padres,135,14,Nick Martinez,607259,1,5.6,1.42,0.225,0.315,0.406,0.721,3,False
718596,4/13/2023,Oakland Athletics,133,13,Adam Oller,670124,1,9.0,1.83,0.231,0.3,0.367,0.667,7,Baltimore Orioles,110,13,Cole Irvin,608344,1,10.66,1.97,0.255,0.339,0.455,0.794,8,True
718586,4/14/2023,Philadelphia Phillies,143,14,Taijuan Walker,592836,1,4.2,1.4,0.285,0.335,0.457,0.792,8,Cincinnati Reds,113,13,Connor Overton,656818,1,11.45,2.36,0.24,0.325,0.382,0.707,3,False
718582,4/14/2023,Pittsburgh Pirates,134,14,Johan Oviedo,670912,1,2.45,1.2,0.232,0.312,0.408,0.72,0,St. Louis Cardinals,138,14,Jake Woodford,663765,1,5.65,1.74,0.278,0.346,0.426,0.772,3,True
718588,4/14/2023,Minnesota Twins,142,14,Louie Varland,686973,1,4.5,1.17,0.243,0.311,0.396,0.707,4,New York Yankees,147,14,Nestor Cortes,641482,1,2.6,1.04,0.24,0.306,0.439,0.745,3,False
718592,4/14/2023,Cleveland Guardians,114,14,Cal Quantrill,615698,1,5.74,1.66,0.233,0.329,0.348,0.677,4,Washington Nationals,120,14,Trevor Williams,592866,1,3.52,1.17,0.248,0.32,0.333,0.653,3,False
718587,4/14/2023,Tampa Bay Rays,139,14,Drew Rasmussen,656876,1,2.6,0.87,0.283,0.357,0.563,0.92,3,Toronto Blue Jays,141,14,Jose Berrios,621244,1,7.98,1.5,0.285,0.348,0.429,0.777,6,True
718583,4/14/2023,Baltimore Orioles,110,14,Tyler Wells,669330,1,3.86,0.73,0.253,0.343,0.447,0.79,6,Chicago White Sox,145,14,Mike Clevinger,605182,1,2.2,1.35,0.259,0.313,0.409,0.722,3,False
718581,4/14/2023,Texas Rangers,140,13,Martin Perez,527048,1,2.87,1.6,0.247,0.315,0.416,0.731,6,Houston Astros,117,14,Luis Garcia,677651,1,7.71,1.86,0.251,0.333,0.393,0.726,2,False
718579,4/14/2023,Atlanta Braves,144,14,Charlie Morton,450203,1,3.86,1.71,0.272,0.352,0.46,0.812,10,Kansas City Royals,118,14,Brady Singer,663903,1,7.88,1.44,0.205,0.269,0.336,0.605,3,False
718577,4/14/2023,Colorado Rockies,115,14,Austin Gomber,596295,1,8.16,1.6,0.267,0.318,0.421,0.739,3,Seattle Mariners,136,14,Tommy Milone,543548,1,1.93,1.07,0.238,0.307,0.393,0.7,5,True
718575,4/14/2023,Chicago Cubs,112,12,Justin Steele,657006,1,1.42,0.84,0.282,0.341,0.438,0.779,8,Los Angeles Dodgers,119,14,Noah Syndergaard,592789,1,5.63,1.25,0.236,0.344,0.482,0.826,2,False
718585,4/14/2023,San Francisco Giants,137,13,Sean Manaea,640455,1,4.76,1.15,0.251,0.334,0.442,0.776,5,Detroit Tigers,116,13,Joey Wentz,666214,1,6.39,1.34,0.204,0.272,0.323,0.595,7,True
718574,4/14/2023,Milwaukee Brewers,158,14,Eric Lauer,641778,1,5.28,1.57,0.267,0.352,0.441,0.793,11,San Diego Padres,135,15,Michael Wacha,608379,1,6.06,1.47,0.228,0.314,0.409,0.723,2,False
718578,4/14/2023,New York Mets,121,14,Kodai Senga,673540,1,3.38,1.44,0.224,0.347,0.367,0.714,17,Oakland Athletics,133,14,James Kaprielian,621076,1,12.15,2.25,0.239,0.307,0.386,0.693,6,False
718580,4/14/2023,Los Angeles Angels,108,13,Patrick Sandoval,663776,1,1.23,1.16,0.246,0.343,0.402,0.745,3,Boston Red Sox,111,14,Tanner Houck,656557,1,4.5,1.36,0.23,0.316,0.408,0.724,5,True
718584,4/14/2023,Arizona Diamondbacks,109,14,Madison Bumgarner,518516,1,7.9,2.12,0.259,0.304,0.409,0.713,1,Miami Marlins,146,14,Trevor Rogers,669432,1,4.2,1.2,0.248,0.31,0.397,0.707,5,True
718572,4/15/2023,Minnesota Twins,142,15,Tyler Mahle,641816,1,4.11,1.43,0.238,0.303,0.386,0.689,1,New York Yankees,147,15,Domingo German,593334,1,3.86,1.0,0.237,0.308,0.44,0.748,6,True
718562,4/15/2023,Texas Rangers,140,14,Jon Gray,592351,1,3.21,1.21,0.245,0.314,0.403,0.717,2,Houston Astros,117,15,Hunter Brown,686613,1,1.93,1.02,0.254,0.335,0.39,0.725,8,True
718573,4/15/2023,Cleveland Guardians,114,15,Zach Plesac,668676,1,6.92,1.62,0.238,0.334,0.359,0.693,6,Washington Nationals,120,15,Chad Kuhl,641771,1,8.59,1.7,0.251,0.318,0.333,0.651,4,False
718570,4/15/2023,Baltimore Orioles,110,15,Kyle Gibson,502043,1,4.18,1.27,0.257,0.353,0.455,0.808,6,Chicago White Sox,145,15,Michael Kopech,656629,1,6.32,1.66,0.264,0.317,0.418,0.735,7,True
718567,4/15/2023,Arizona Diamondbacks,109,15,Ryne Nelson,669194,1,3.71,1.18,0.255,0.302,0.4,0.702,2,Miami Marlins,146,15,Braxton Garrett,666129,1,3.38,1.58,0.252,0.31,0.4,0.71,3,True
718569,4/15/2023,Tampa Bay Rays,139,15,Calvin Faucher,676534,1,4.15,1.27,0.279,0.352,0.548,0.9,2,Toronto Blue Jays,141,15,Yusei Kikuchi,579328,1,4.7,1.24,0.282,0.35,0.42,0.77,5,True
718571,4/15/2023,San Francisco Giants,137,14,Anthony DeSclafani,543101,1,1.42,0.63,0.247,0.331,0.437,0.768,6,Detroit Tigers,116,14,Michael Lorenzen,547179,1,13.5,2.5,0.208,0.273,0.327,0.6,7,True
718561,4/15/2023,Colorado Rockies,115,15,Ryan Feltner,663372,1,8.78,1.95,0.262,0.315,0.41,0.725,2,Seattle Mariners,136,15,George Kirby,669923,1,3.78,1.26,0.238,0.313,0.393,0.706,9,True
718568,4/15/2023,Pittsburgh Pirates,134,15,Roansy Contreras,672710,1,6.0,1.73,0.235,0.317,0.418,0.735,6,St. Louis Cardinals,138,15,Steven Matz,571927,1,6.48,1.8,0.274,0.347,0.417,0.764,3,False
718565,4/15/2023,New York Mets,121,15,Carlos Carrasco,471911,1,8.56,1.61,0.22,0.34,0.369,0.709,3,Oakland Athletics,133,15,Shintaro Fujinami,660261,1,11.37,1.66,0.235,0.308,0.376,0.684,2,False
718560,4/15/2023,Milwaukee Brewers,158,15,Freddy Peralta,642547,1,3.18,1.29,0.271,0.355,0.434,0.789,3,San Diego Padres,135,16,Seth Lugo,607625,1,2.7,1.32,0.236,0.323,0.418,0.741,10,True
718576,4/15/2023,Los Angeles Angels,108,14,Tyler Anderson,542881,1,6.75,1.84,0.246,0.342,0.401,0.743,7,Boston Red Sox,111,15,Nick Pivetta,601713,1,4.5,1.36,0.238,0.325,0.422,0.747,9,True
718563,4/15/2023,Atlanta Braves,144,15,Bryce Elder,693821,1,1.53,1.25,0.278,0.359,0.461,0.82,9,Kansas City Royals,118,15,Kris Bubic,663460,1,3.94,1.31,0.211,0.273,0.344,0.617,3,False
718566,4/15/2023,Philadelphia Phillies,143,15,Matt Strahm,621381,1,2.13,0.95,0.277,0.332,0.444,0.776,0,Cincinnati Reds,113,14,Graham Ashcraft,668933,1,1.42,1.16,0.251,0.337,0.401,0.738,13,True
718564,4/15/2023,Chicago Cubs,112,13,Jameson Taillon,592791,1,4.5,1.36,0.273,0.337,0.425,0.762,1,Los Angeles Dodgers,119,15,Michael Grove,675627,1,9.0,1.62,0.231,0.339,0.464,0.803,2,True
718555,4/16/2023,Cleveland Guardians,114,16,Shane Bieber,669456,1,2.88,1.12,0.239,0.33,0.359,0.689,6,Washington Nationals,120,16,Patrick Corbin,571578,1,6.3,1.75,0.259,0.326,0.353,0.679,7,True
718559,4/16/2023,Los Angeles Angels,108,15,Reid Detmers,672282,1,4.5,1.31,0.241,0.337,0.39,0.727,1,Boston Red Sox,111,16,Garrett Whitlock,676477,1,4.5,1.08,0.238,0.323,0.418,0.741,2,True
